1558520811.880993, 0
1558520811.922575, 2
1558520811.959214, 7
1558520811.981593, 7
1558520811.997608, 12
1558520812.013093, 18
1558520812.028768, 21
1558520812.044179, 22
1558520812.059041, 27
1558520812.074797, 30
1558520812.090947, 36
1558520812.106250, 39
1558520812.121990, 46
1558520812.145625, 52
1558520812.161727, 55
1558520812.177215, 60
1558520812.193714, 64
1558520812.209125, 67
1558520812.225308, 74
1558520812.241101, 78
1558520812.257178, 83
1558520812.272874, 86
1558520812.289397, 91
1558520812.305065, 94
1558520812.321016, 99
1558520812.336133, 105
1558520812.352193, 108
1558520812.368485, 112
1558520812.383990, 118
1558520812.399661, 122
1558520812.415246, 125
1558520812.430532, 132
1558520812.446054, 136
1558520812.460864, 139
1558520812.477459, 147
1558520812.511458, 153
1558520812.526574, 158
1558520812.541923, 162
1558520812.557992, 168
1558520812.574597, 171
1558520812.590125, 175
1558520812.606976, 180
1558520812.622547, 184
1558520812.638087, 190
1558520812.653951, 194
1558520812.669829, 196
1558520812.685574, 200
1558520812.701377, 206
1558520812.717002, 209
1558520812.733122, 216
1558520812.748886, 220
1558520812.764540, 223
1558520812.780408, 229
1558520812.795949, 233
1558520812.811101, 237
1558520812.826143, 242
1558520812.841780, 247
1558520812.858018, 251
1558520812.873832, 253
1558520812.889558, 260
1558520812.912032, 264
1558520812.927054, 268
1558520812.943274, 274
1558520812.959263, 278
1558520812.975185, 281
1558520812.990701, 287
1558520813.006154, 291
1558520813.021427, 294
1558520813.037852, 301
1558520813.053643, 304
1558520813.074607, 314
1558520813.112056, 319
1558520813.128524, 322
1558520813.144559, 329
1558520813.160374, 333
1558520813.176063, 338
1558520813.192448, 341
1558520813.208368, 347
1558520813.225094, 350
1558520813.241096, 356
1558520813.256645, 361
1558520813.272970, 366
1558520813.289687, 368
1558520813.306420, 377
1558520813.332452, 380
1558520813.349034, 387
1558520813.364613, 390
1558520813.380088, 396
1558520813.395605, 400
1558520813.411585, 403
1558520813.427400, 409
1558520813.443179, 413
1558520813.459747, 419
1558520813.475441, 423
1558520813.491538, 426
1558520813.507026, 431
1558520813.522923, 435
1558520813.539535, 441
1558520813.555211, 445
1558520813.571264, 449
1558520813.586382, 454
1558520813.602297, 458
1558520813.617372, 462
1558520813.633178, 466
1558520813.648345, 470
1558520813.663235, 476
1558520813.678982, 483
1558520813.710079, 486
1558520813.725975, 490
1558520813.741724, 496
1558520813.756679, 500
1558520813.773683, 500
1558520813.789246, 500
1558520813.804937, 499
1558520813.821579, 500
1558520813.837261, 499
1558520813.853460, 500
1558520813.869177, 499
1558520813.885080, 500
1558520813.900231, 500
1558520813.915528, 500
1558520813.930609, 500
1558520813.946241, 499
1558520813.961420, 500
1558520813.977706, 500
1558520813.992529, 499
1558520814.008991, 500
1558520814.024705, 500
1558520814.040297, 500
1558520814.055743, 499
1558520814.071115, 500
1558520814.086471, 500
1558520814.102286, 499
1558520814.118356, 500
1558520814.134960, 499
1558520814.150540, 500
1558520814.165970, 500
1558520814.180830, 500
1558520814.197038, 499
1558520814.212387, 500
1558520814.228140, 500
1558520814.244298, 499
1558520814.259299, 500
1558520814.278139, 499
1558520814.314557, 499
1558520814.330467, 499
1558520814.346956, 499
1558520814.362527, 500
1558520814.378116, 499
1558520814.394017, 500
1558520814.409981, 500
1558520814.425613, 499
1558520814.442420, 500
1558520814.458383, 500
1558520814.473759, 499
1558520814.491300, 499
1558520814.507390, 500
1558520814.522650, 500
1558520814.538706, 499
1558520814.554080, 499
1558520814.570651, 499
1558520814.586939, 500
1558520814.603398, 499
1558520814.619851, 500
1558520814.636189, 500
1558520814.651879, 499
1558520814.667546, 499
1558520814.684961, 500
1558520814.701999, 500
1558520814.718726, 500
1558520814.734364, 500
1558520814.750189, 499
1558520814.766044, 500
1558520814.781812, 500
1558520814.797314, 499
1558520814.812180, 500
1558520814.828412, 500
1558520814.844021, 499
1558520814.859646, 500
1558520814.878163, 498
1558520814.911605, 499
1558520814.942336, 500
1558520814.958004, 500
1558520814.974559, 499
1558520814.989966, 500
1558520815.006613, 500
1558520815.023676, 500
1558520815.040001, 500
